[2025-12-26 21:27:39] [INFO    ] discord.client: logging in using static token
[2025-12-26 21:33:12] [DEBUG   ] discord.client: Dispatching event socket_event_type
[2025-12-26 21:33:12] [DEBUG   ] discord.client: Dispatching event message
[2025-12-26 21:33:12] [DEBUG   ] discord.http: POST https://discord.com/api/v10/channels/1453900855865774234/typing with None has returned 204
[2025-12-26 21:33:12] [DEBUG   ] discord.http: POST https://discord.com/api/v10/channels/1453900855865774234/typing has received 
[2025-12-26 21:33:13] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': 'MESSAGE_CREATE', 's': 75, 'op': 0, 'd': {'type': 0, 'tts': False, 'timestamp': '2025-12-26T20:33:13.352000+00:00', 'pinned': False, 'nonce': '2299846277324620492', 'mentions': [], 'mention_roles': [], 'mention_everyone': False, 'id': '1454210467399733442', 'flags': 0, 'embeds': [], 'edited_timestamp': None, 'content': "shut up you think you're smart dont you", 'components': [], 'channel_type': 1, 'channel_id': '1453900855865774234', 'author': {'username': 'otnez', 'public_flags': 0, 'primary_guild': None, 'id': '1444846931791581254', 'global_name': None, 'display_name_styles': None, 'discriminator': '7565', 'collectibles': None, 'clan': None, 'bot': True, 'avatar_decoration_data': None, 'avatar': 'e429e2092af48e0415eb439be6fe1b20'}, 'attachments': []}}
[2025-12-26 21:33:13] [DEBUG   ] discord.client: Dispatching event socket_event_type
[2025-12-26 21:33:13] [DEBUG   ] discord.client: Dispatching event message
[2025-12-26 21:33:13] [DEBUG   ] discord.http: POST https://discord.com/api/v10/channels/1453900855865774234/messages with {"content":"shut up you think you're smart dont you","components":[],"nonce":"2299846277324620492","enforce_nonce":true,"tts":false} has returned 200
[2025-12-26 21:33:13] [DEBUG   ] discord.http: POST https://discord.com/api/v10/channels/1453900855865774234/messages has received {'type': 0, 'content': "shut up you think you're smart dont you", 'mentions': [], 'mention_roles': [], 'attachments': [], 'embeds': [], 'timestamp': '2025-12-26T20:33:13.352000+00:00', 'edited_timestamp': None, 'flags': 0, 'components': [], 'id': '1454210467399733442', 'channel_id': '1453900855865774234', 'author': {'id': '1444846931791581254', 'username': 'otnez', 'avatar': 'e429e2092af48e0415eb439be6fe1b20', 'discriminator': '7565', 'public_flags': 0, 'flags': 0, 'bot': True, 'banner': None, 'accent_color': None, 'global_name': None, 'avatar_decoration_data': None, 'collectibles': None, 'display_name_styles': None, 'banner_color': None, 'clan': None, 'primary_guild': None}, 'pinned': False, 'mention_everyone': False, 'tts': False, 'nonce': '2299846277324620492'}
[2025-12-26 21:33:17] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': 'TYPING_START', 's': 76, 'op': 0, 'd': {'user_id': '896337001782054914', 'timestamp': 1766781197, 'channel_id': '1453900855865774234'}}
[2025-12-26 21:33:17] [DEBUG   ] discord.client: Dispatching event socket_event_type
[2025-12-26 21:33:17] [DEBUG   ] discord.client: Dispatching event typing
[2025-12-26 21:33:17] [DEBUG   ] discord.client: Dispatching event raw_typing
[2025-12-26 21:33:37] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': 'TYPING_START', 's': 77, 'op': 0, 'd': {'user_id': '896337001782054914', 'timestamp': 1766781217, 'channel_id': '1453900855865774234'}}
[2025-12-26 21:33:37] [DEBUG   ] discord.client: Dispatching event socket_event_type
[2025-12-26 21:33:37] [DEBUG   ] discord.client: Dispatching event typing
[2025-12-26 21:33:37] [DEBUG   ] discord.client: Dispatching event raw_typing
[2025-12-26 21:33:46] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': 'TYPING_START', 's': 78, 'op': 0, 'd': {'user_id': '896337001782054914', 'timestamp': 1766781226, 'channel_id': '1453900855865774234'}}
[2025-12-26 21:33:46] [DEBUG   ] discord.client: Dispatching event socket_event_type
[2025-12-26 21:33:46] [DEBUG   ] discord.client: Dispatching event typing
[2025-12-26 21:33:46] [DEBUG   ] discord.client: Dispatching event raw_typing
[2025-12-26 21:33:51] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': 'MESSAGE_CREATE', 's': 79, 'op': 0, 'd': {'type': 0, 'tts': False, 'timestamp': '2025-12-26T20:33:51.910000+00:00', 'pinned': False, 'nonce': '1454210628255219712', 'mentions': [{'username': 'otnez', 'public_flags': 0, 'primary_guild': None, 'id': '1444846931791581254', 'global_name': None, 'display_name_styles': None, 'discriminator': '7565', 'collectibles': None, 'clan': None, 'bot': True, 'avatar_decoration_data': None, 'avatar': 'e429e2092af48e0415eb439be6fe1b20'}], 'mention_roles': [], 'mention_everyone': False, 'id': '1454210629123440732', 'flags': 0, 'embeds': [], 'edited_timestamp': None, 'content': "<@1444846931791581254> we both know i'm as stupid as you", 'components': [], 'channel_type': 1, 'channel_id': '1453900855865774234', 'author': {'username': 'thatzento', 'public_flags': 0, 'primary_guild': None, 'id': '896337001782054914', 'global_name': 'zento la 42', 'display_name_styles': None, 'discriminator': '0', 'collectibles': {'nameplate': {'sku_id': '1427463138646954036', 'palette': 'cobalt', 'label': 'COLLECTIBLES_ORB_MAGIC_MISTS_NP_A11Y', 'expires_at': None, 'asset': 'nameplates/orb/magical_mist/'}}, 'clan': None, 'avatar_decoration_data': {'sku_id': '1432427447093039205', 'expires_at': 1768003200, 'asset': 'a_be6c77adcaa4aa3ed641f6c78de0dbb8'}, 'avatar': '48e26c516dc4ce10a4797905968fa8c0'}, 'attachments': []}}
[2025-12-26 21:33:51] [DEBUG   ] discord.client: Dispatching event socket_event_type
[2025-12-26 21:33:51] [DEBUG   ] discord.client: Dispatching event message
[2025-12-26 21:33:52] [DEBUG   ] discord.http: POST https://discord.com/api/v10/channels/1453900855865774234/typing with None has returned 204
[2025-12-26 21:33:52] [DEBUG   ] discord.http: POST https://discord.com/api/v10/channels/1453900855865774234/typing has received 
[2025-12-26 21:33:52] [DEBUG   ] discord.gateway: Keeping shard ID None websocket alive with sequence 79.
[2025-12-26 21:33:52] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': None, 's': None, 'op': 11, 'd': None}
[2025-12-26 21:33:52] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': 'MESSAGE_CREATE', 's': 80, 'op': 0, 'd': {'type': 0, 'tts': False, 'timestamp': '2025-12-26T20:33:52.791000+00:00', 'pinned': False, 'nonce': '16555050801146419114', 'mentions': [], 'mention_roles': [], 'mention_everyone': False, 'id': '1454210632818757652', 'flags': 0, 'embeds': [], 'edited_timestamp': None, 'content': 'stupid is an understatement you idiot', 'components': [], 'channel_type': 1, 'channel_id': '1453900855865774234', 'author': {'username': 'otnez', 'public_flags': 0, 'primary_guild': None, 'id': '1444846931791581254', 'global_name': None, 'display_name_styles': None, 'discriminator': '7565', 'collectibles': None, 'clan': None, 'bot': True, 'avatar_decoration_data': None, 'avatar': 'e429e2092af48e0415eb439be6fe1b20'}, 'attachments': []}}
[2025-12-26 21:33:52] [DEBUG   ] discord.client: Dispatching event socket_event_type
[2025-12-26 21:33:52] [DEBUG   ] discord.client: Dispatching event message
[2025-12-26 21:33:52] [DEBUG   ] discord.http: POST https://discord.com/api/v10/channels/1453900855865774234/messages with {"content":"stupid is an understatement you idiot","components":[],"nonce":"16555050801146419114","enforce_nonce":true,"tts":false} has returned 200
[2025-12-26 21:33:52] [DEBUG   ] discord.http: POST https://discord.com/api/v10/channels/1453900855865774234/messages has received {'type': 0, 'content': 'stupid is an understatement you idiot', 'mentions': [], 'mention_roles': [], 'attachments': [], 'embeds': [], 'timestamp': '2025-12-26T20:33:52.791000+00:00', 'edited_timestamp': None, 'flags': 0, 'components': [], 'id': '1454210632818757652', 'channel_id': '1453900855865774234', 'author': {'id': '1444846931791581254', 'username': 'otnez', 'avatar': 'e429e2092af48e0415eb439be6fe1b20', 'discriminator': '7565', 'public_flags': 0, 'flags': 0, 'bot': True, 'banner': None, 'accent_color': None, 'global_name': None, 'avatar_decoration_data': None, 'collectibles': None, 'display_name_styles': None, 'banner_color': None, 'clan': None, 'primary_guild': None}, 'pinned': False, 'mention_everyone': False, 'tts': False, 'nonce': '16555050801146419114'}
[2025-12-26 21:33:57] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': 'TYPING_START', 's': 81, 'op': 0, 'd': {'user_id': '896337001782054914', 'timestamp': 1766781237, 'channel_id': '1453900855865774234'}}
[2025-12-26 21:33:57] [DEBUG   ] discord.client: Dispatching event socket_event_type
[2025-12-26 21:33:57] [DEBUG   ] discord.client: Dispatching event typing
[2025-12-26 21:33:57] [DEBUG   ] discord.client: Dispatching event raw_typing
[2025-12-26 21:34:06] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': 'TYPING_START', 's': 82, 'op': 0, 'd': {'user_id': '896337001782054914', 'timestamp': 1766781246, 'channel_id': '1453900855865774234'}}
[2025-12-26 21:34:06] [DEBUG   ] discord.client: Dispatching event socket_event_type
[2025-12-26 21:34:06] [DEBUG   ] discord.client: Dispatching event typing
[2025-12-26 21:34:06] [DEBUG   ] discord.client: Dispatching event raw_typing
[2025-12-26 21:34:14] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': 'TYPING_START', 's': 83, 'op': 0, 'd': {'user_id': '896337001782054914', 'timestamp': 1766781254, 'channel_id': '1453900855865774234'}}
[2025-12-26 21:34:14] [DEBUG   ] discord.client: Dispatching event socket_event_type
[2025-12-26 21:34:14] [DEBUG   ] discord.client: Dispatching event typing
[2025-12-26 21:34:14] [DEBUG   ] discord.client: Dispatching event raw_typing
[2025-12-26 21:34:22] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': 'TYPING_START', 's': 84, 'op': 0, 'd': {'user_id': '896337001782054914', 'timestamp': 1766781262, 'channel_id': '1453900855865774234'}}
[2025-12-26 21:34:22] [DEBUG   ] discord.client: Dispatching event socket_event_type
[2025-12-26 21:34:22] [DEBUG   ] discord.client: Dispatching event typing
[2025-12-26 21:34:22] [DEBUG   ] discord.client: Dispatching event raw_typing
[2025-12-26 21:34:30] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': 'TYPING_START', 's': 85, 'op': 0, 'd': {'user_id': '896337001782054914', 'timestamp': 1766781270, 'channel_id': '1453900855865774234'}}
[2025-12-26 21:34:30] [DEBUG   ] discord.client: Dispatching event socket_event_type
[2025-12-26 21:34:30] [DEBUG   ] discord.client: Dispatching event typing
[2025-12-26 21:34:30] [DEBUG   ] discord.client: Dispatching event raw_typing
[2025-12-26 21:34:33] [DEBUG   ] discord.gateway: Keeping shard ID None websocket alive with sequence 85.
[2025-12-26 21:34:33] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': None, 's': None, 'op': 11, 'd': None}
[2025-12-26 21:34:38] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': 'TYPING_START', 's': 86, 'op': 0, 'd': {'user_id': '896337001782054914', 'timestamp': 1766781278, 'channel_id': '1453900855865774234'}}
[2025-12-26 21:34:38] [DEBUG   ] discord.client: Dispatching event socket_event_type
[2025-12-26 21:34:38] [DEBUG   ] discord.client: Dispatching event typing
[2025-12-26 21:34:38] [DEBUG   ] discord.client: Dispatching event raw_typing
[2025-12-26 21:34:43] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': 'MESSAGE_CREATE', 's': 87, 'op': 0, 'd': {'type': 0, 'tts': False, 'timestamp': '2025-12-26T20:34:43.917000+00:00', 'pinned': False, 'nonce': '1454210846338056192', 'mentions': [{'username': 'otnez', 'public_flags': 0, 'primary_guild': None, 'id': '1444846931791581254', 'global_name': None, 'display_name_styles': None, 'discriminator': '7565', 'collectibles': None, 'clan': None, 'bot': True, 'avatar_decoration_data': None, 'avatar': 'e429e2092af48e0415eb439be6fe1b20'}], 'mention_roles': [], 'mention_everyone': False, 'id': '1454210847256613148', 'flags': 0, 'embeds': [], 'edited_timestamp': None, 'content': "<@1444846931791581254> anyway, nothing you want to be? you don't want to be more appreciable, smarter, or stable? you like being the way you are?", 'components': [], 'channel_type': 1, 'channel_id': '1453900855865774234', 'author': {'username': 'thatzento', 'public_flags': 0, 'primary_guild': None, 'id': '896337001782054914', 'global_name': 'zento la 42', 'display_name_styles': None, 'discriminator': '0', 'collectibles': {'nameplate': {'sku_id': '1427463138646954036', 'palette': 'cobalt', 'label': 'COLLECTIBLES_ORB_MAGIC_MISTS_NP_A11Y', 'expires_at': None, 'asset': 'nameplates/orb/magical_mist/'}}, 'clan': None, 'avatar_decoration_data': {'sku_id': '1432427447093039205', 'expires_at': 1768003200, 'asset': 'a_be6c77adcaa4aa3ed641f6c78de0dbb8'}, 'avatar': '48e26c516dc4ce10a4797905968fa8c0'}, 'attachments': []}}
[2025-12-26 21:34:43] [DEBUG   ] discord.client: Dispatching event socket_event_type
[2025-12-26 21:34:43] [DEBUG   ] discord.client: Dispatching event message
[2025-12-26 21:34:44] [DEBUG   ] discord.http: POST https://discord.com/api/v10/channels/1453900855865774234/typing with None has returned 204
[2025-12-26 21:34:44] [DEBUG   ] discord.http: POST https://discord.com/api/v10/channels/1453900855865774234/typing has received 
[2025-12-26 21:34:45] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': 'MESSAGE_CREATE', 's': 88, 'op': 0, 'd': {'type': 0, 'tts': False, 'timestamp': '2025-12-26T20:34:44.779000+00:00', 'pinned': False, 'nonce': '17624767470978946106', 'mentions': [], 'mention_roles': [], 'mention_everyone': False, 'id': '1454210850872098918', 'flags': 0, 'embeds': [], 'edited_timestamp': None, 'content': "who cares about stable muz's brother eren is a dickhead", 'components': [], 'channel_type': 1, 'channel_id': '1453900855865774234', 'author': {'username': 'otnez', 'public_flags': 0, 'primary_guild': None, 'id': '1444846931791581254', 'global_name': None, 'display_name_styles': None, 'discriminator': '7565', 'collectibles': None, 'clan': None, 'bot': True, 'avatar_decoration_data': None, 'avatar': 'e429e2092af48e0415eb439be6fe1b20'}, 'attachments': []}}
[2025-12-26 21:34:45] [DEBUG   ] discord.client: Dispatching event socket_event_type
[2025-12-26 21:34:45] [DEBUG   ] discord.client: Dispatching event message
[2025-12-26 21:34:45] [DEBUG   ] discord.http: POST https://discord.com/api/v10/channels/1453900855865774234/messages with {"content":"who cares about stable muz's brother eren is a dickhead","components":[],"nonce":"17624767470978946106","enforce_nonce":true,"tts":false} has returned 200
[2025-12-26 21:34:45] [DEBUG   ] discord.http: POST https://discord.com/api/v10/channels/1453900855865774234/messages has received {'type': 0, 'content': "who cares about stable muz's brother eren is a dickhead", 'mentions': [], 'mention_roles': [], 'attachments': [], 'embeds': [], 'timestamp': '2025-12-26T20:34:44.779000+00:00', 'edited_timestamp': None, 'flags': 0, 'components': [], 'id': '1454210850872098918', 'channel_id': '1453900855865774234', 'author': {'id': '1444846931791581254', 'username': 'otnez', 'avatar': 'e429e2092af48e0415eb439be6fe1b20', 'discriminator': '7565', 'public_flags': 0, 'flags': 0, 'bot': True, 'banner': None, 'accent_color': None, 'global_name': None, 'avatar_decoration_data': None, 'collectibles': None, 'display_name_styles': None, 'banner_color': None, 'clan': None, 'primary_guild': None}, 'pinned': False, 'mention_everyone': False, 'tts': False, 'nonce': '17624767470978946106'}
[2025-12-26 21:34:50] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': 'TYPING_START', 's': 89, 'op': 0, 'd': {'user_id': '896337001782054914', 'timestamp': 1766781290, 'channel_id': '1453900855865774234'}}
[2025-12-26 21:34:50] [DEBUG   ] discord.client: Dispatching event socket_event_type
[2025-12-26 21:34:50] [DEBUG   ] discord.client: Dispatching event typing
[2025-12-26 21:34:50] [DEBUG   ] discord.client: Dispatching event raw_typing
[2025-12-26 21:34:58] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': 'TYPING_START', 's': 90, 'op': 0, 'd': {'user_id': '896337001782054914', 'timestamp': 1766781298, 'channel_id': '1453900855865774234'}}
[2025-12-26 21:34:58] [DEBUG   ] discord.client: Dispatching event socket_event_type
[2025-12-26 21:34:58] [DEBUG   ] discord.client: Dispatching event typing
[2025-12-26 21:34:58] [DEBUG   ] discord.client: Dispatching event raw_typing
[2025-12-26 21:35:02] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': 'MESSAGE_CREATE', 's': 91, 'op': 0, 'd': {'type': 0, 'tts': False, 'timestamp': '2025-12-26T20:35:02.819000+00:00', 'pinned': False, 'nonce': '1454210925086113792', 'mentions': [{'username': 'otnez', 'public_flags': 0, 'primary_guild': None, 'id': '1444846931791581254', 'global_name': None, 'display_name_styles': None, 'discriminator': '7565', 'collectibles': None, 'clan': None, 'bot': True, 'avatar_decoration_data': None, 'avatar': 'e429e2092af48e0415eb439be6fe1b20'}], 'mention_roles': [], 'mention_everyone': False, 'id': '1454210926537609307', 'flags': 0, 'embeds': [], 'edited_timestamp': None, 'content': '<@1444846931791581254> i may have done a mistake', 'components': [], 'channel_type': 1, 'channel_id': '1453900855865774234', 'author': {'username': 'thatzento', 'public_flags': 0, 'primary_guild': None, 'id': '896337001782054914', 'global_name': 'zento la 42', 'display_name_styles': None, 'discriminator': '0', 'collectibles': {'nameplate': {'sku_id': '1427463138646954036', 'palette': 'cobalt', 'label': 'COLLECTIBLES_ORB_MAGIC_MISTS_NP_A11Y', 'expires_at': None, 'asset': 'nameplates/orb/magical_mist/'}}, 'clan': None, 'avatar_decoration_data': {'sku_id': '1432427447093039205', 'expires_at': 1768003200, 'asset': 'a_be6c77adcaa4aa3ed641f6c78de0dbb8'}, 'avatar': '48e26c516dc4ce10a4797905968fa8c0'}, 'attachments': []}}
[2025-12-26 21:35:02] [DEBUG   ] discord.client: Dispatching event socket_event_type
[2025-12-26 21:35:02] [DEBUG   ] discord.client: Dispatching event message
[2025-12-26 21:35:03] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': 'MESSAGE_CREATE', 's': 92, 'op': 0, 'd': {'type': 0, 'tts': False, 'timestamp': '2025-12-26T20:35:03.181000+00:00', 'pinned': False, 'nonce': '7218838589917893888', 'mentions': [], 'mention_roles': [], 'mention_everyone': False, 'id': '1454210928055816243', 'flags': 0, 'embeds': [{'video': {'width': 270, 'url': 'https://media.tenor.com/zGQLL-kwwEoAAAPo/cat-meme-pee.mp4', 'proxy_url': 'https://images-ext-1.discordapp.net/external/PII3um7XazYTYKb7DMAU1S-THzm49KTovj17QU8jZIc/https/media.tenor.com/zGQLL-kwwEoAAAPo/cat-meme-pee.mp4', 'placeholder_version': 1, 'placeholder': 'mygODAJ5+HdodndoaIhqb1n3Vg==', 'height': 480, 'flags': 0}, 'url': 'https://tenor.com/view/cat-meme-pee-cat-pee-funny-lmfao-gif-14727908981812019274', 'type': 'gifv', 'thumbnail': {'width': 270, 'url': 'https://media.tenor.com/zGQLL-kwwEoAAAAe/cat-meme-pee.png', 'proxy_url': 'https://images-ext-1.discordapp.net/external/AT1wHPXuo_nXgzm44DgZVliOHR10zMzeg5vp-mP1th8/https/media.tenor.com/zGQLL-kwwEoAAAAe/cat-meme-pee.png', 'placeholder_version': 1, 'placeholder': 'mygODAJ5+HdodndoaIhqb1n3Vg==', 'height': 480, 'flags': 0, 'content_type': ''}, 'provider': {'url': 'https://tenor.co', 'name': 'Tenor'}, 'id': '1454210928055816244'}], 'edited_timestamp': None, 'content': 'https://tenor.com/view/cat-meme-pee-cat-pee-funny-lmfao-gif-14727908981812019274', 'components': [], 'channel_type': 1, 'channel_id': '1453900855865774234', 'author': {'username': 'otnez', 'public_flags': 0, 'primary_guild': None, 'id': '1444846931791581254', 'global_name': None, 'display_name_styles': None, 'discriminator': '7565', 'collectibles': None, 'clan': None, 'bot': True, 'avatar_decoration_data': None, 'avatar': 'e429e2092af48e0415eb439be6fe1b20'}, 'attachments': []}}
[2025-12-26 21:35:03] [DEBUG   ] discord.client: Dispatching event socket_event_type
[2025-12-26 21:35:03] [DEBUG   ] discord.client: Dispatching event message
[2025-12-26 21:35:03] [DEBUG   ] discord.http: POST https://discord.com/api/v10/channels/1453900855865774234/messages with {"content":"https://tenor.com/view/cat-meme-pee-cat-pee-funny-lmfao-gif-14727908981812019274","components":[],"nonce":"7218838589917893888","enforce_nonce":true,"tts":false} has returned 200
[2025-12-26 21:35:03] [DEBUG   ] discord.http: POST https://discord.com/api/v10/channels/1453900855865774234/messages has received {'type': 0, 'content': 'https://tenor.com/view/cat-meme-pee-cat-pee-funny-lmfao-gif-14727908981812019274', 'mentions': [], 'mention_roles': [], 'attachments': [], 'embeds': [{'type': 'gifv', 'url': 'https://tenor.com/view/cat-meme-pee-cat-pee-funny-lmfao-gif-14727908981812019274', 'provider': {'name': 'Tenor', 'url': 'https://tenor.co'}, 'thumbnail': {'url': 'https://media.tenor.com/zGQLL-kwwEoAAAAe/cat-meme-pee.png', 'proxy_url': 'https://images-ext-1.discordapp.net/external/AT1wHPXuo_nXgzm44DgZVliOHR10zMzeg5vp-mP1th8/https/media.tenor.com/zGQLL-kwwEoAAAAe/cat-meme-pee.png', 'width': 270, 'height': 480, 'placeholder': 'mygODAJ5+HdodndoaIhqb1n3Vg==', 'placeholder_version': 1, 'flags': 0}, 'video': {'url': 'https://media.tenor.com/zGQLL-kwwEoAAAPo/cat-meme-pee.mp4', 'proxy_url': 'https://images-ext-1.discordapp.net/external/PII3um7XazYTYKb7DMAU1S-THzm49KTovj17QU8jZIc/https/media.tenor.com/zGQLL-kwwEoAAAPo/cat-meme-pee.mp4', 'width': 270, 'height': 480, 'placeholder': 'mygODAJ5+HdodndoaIhqb1n3Vg==', 'placeholder_version': 1, 'flags': 0}}], 'timestamp': '2025-12-26T20:35:03.181000+00:00', 'edited_timestamp': None, 'flags': 0, 'components': [], 'id': '1454210928055816243', 'channel_id': '1453900855865774234', 'author': {'id': '1444846931791581254', 'username': 'otnez', 'avatar': 'e429e2092af48e0415eb439be6fe1b20', 'discriminator': '7565', 'public_flags': 0, 'flags': 0, 'bot': True, 'banner': None, 'accent_color': None, 'global_name': None, 'avatar_decoration_data': None, 'collectibles': None, 'display_name_styles': None, 'banner_color': None, 'clan': None, 'primary_guild': None}, 'pinned': False, 'mention_everyone': False, 'tts': False, 'nonce': '7218838589917893888'}
[2025-12-26 21:35:03] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': 'MESSAGE_UPDATE', 's': 93, 'op': 0, 'd': {'type': 0, 'tts': False, 'timestamp': '2025-12-26T20:35:03.181000+00:00', 'pinned': False, 'mentions': [], 'mention_roles': [], 'mention_everyone': False, 'id': '1454210928055816243', 'flags': 0, 'embeds': [{'video': {'width': 270, 'url': 'https://media.tenor.com/zGQLL-kwwEoAAAPo/cat-meme-pee.mp4', 'proxy_url': 'https://images-ext-1.discordapp.net/external/PII3um7XazYTYKb7DMAU1S-THzm49KTovj17QU8jZIc/https/media.tenor.com/zGQLL-kwwEoAAAPo/cat-meme-pee.mp4', 'placeholder_version': 1, 'placeholder': 'mygODAJ5+HdodndoaIhqb1n3Vg==', 'height': 480, 'flags': 0}, 'url': 'https://tenor.com/view/cat-meme-pee-cat-pee-funny-lmfao-gif-14727908981812019274', 'type': 'gifv', 'thumbnail': {'width': 270, 'url': 'https://media.tenor.com/zGQLL-kwwEoAAAAe/cat-meme-pee.png', 'proxy_url': 'https://images-ext-1.discordapp.net/external/AT1wHPXuo_nXgzm44DgZVliOHR10zMzeg5vp-mP1th8/https/media.tenor.com/zGQLL-kwwEoAAAAe/cat-meme-pee.png', 'placeholder_version': 1, 'placeholder': 'mygODAJ5+HdodndoaIhqb1n3Vg==', 'height': 480, 'flags': 0, 'content_type': ''}, 'provider': {'url': 'https://tenor.co', 'name': 'Tenor'}, 'id': '1454210928055816244', 'content_scan_version': 3}], 'edited_timestamp': None, 'content': 'https://tenor.com/view/cat-meme-pee-cat-pee-funny-lmfao-gif-14727908981812019274', 'components': [], 'channel_type': 1, 'channel_id': '1453900855865774234', 'author': {'username': 'otnez', 'public_flags': 0, 'primary_guild': None, 'id': '1444846931791581254', 'global_name': None, 'display_name_styles': None, 'discriminator': '7565', 'collectibles': None, 'clan': None, 'bot': True, 'avatar_decoration_data': None, 'avatar': 'e429e2092af48e0415eb439be6fe1b20'}, 'attachments': []}}
[2025-12-26 21:35:03] [DEBUG   ] discord.client: Dispatching event socket_event_type
[2025-12-26 21:35:03] [DEBUG   ] discord.client: Dispatching event raw_message_edit
[2025-12-26 21:35:03] [DEBUG   ] discord.client: Dispatching event message_edit
[2025-12-26 21:35:06] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': 'TYPING_START', 's': 94, 'op': 0, 'd': {'user_id': '896337001782054914', 'timestamp': 1766781306, 'channel_id': '1453900855865774234'}}
[2025-12-26 21:35:06] [DEBUG   ] discord.client: Dispatching event socket_event_type
[2025-12-26 21:35:06] [DEBUG   ] discord.client: Dispatching event typing
[2025-12-26 21:35:06] [DEBUG   ] discord.client: Dispatching event raw_typing
[2025-12-26 21:35:08] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': 'MESSAGE_CREATE', 's': 95, 'op': 0, 'd': {'type': 0, 'tts': False, 'timestamp': '2025-12-26T20:35:08.226000+00:00', 'pinned': False, 'nonce': '1454210948104454144', 'mentions': [{'username': 'otnez', 'public_flags': 0, 'primary_guild': None, 'id': '1444846931791581254', 'global_name': None, 'display_name_styles': None, 'discriminator': '7565', 'collectibles': None, 'clan': None, 'bot': True, 'avatar_decoration_data': None, 'avatar': 'e429e2092af48e0415eb439be6fe1b20'}], 'mention_roles': [], 'mention_everyone': False, 'id': '1454210949216075949', 'flags': 0, 'embeds': [], 'edited_timestamp': None, 'content': '<@1444846931791581254> i definitely did', 'components': [], 'channel_type': 1, 'channel_id': '1453900855865774234', 'author': {'username': 'thatzento', 'public_flags': 0, 'primary_guild': None, 'id': '896337001782054914', 'global_name': 'zento la 42', 'display_name_styles': None, 'discriminator': '0', 'collectibles': {'nameplate': {'sku_id': '1427463138646954036', 'palette': 'cobalt', 'label': 'COLLECTIBLES_ORB_MAGIC_MISTS_NP_A11Y', 'expires_at': None, 'asset': 'nameplates/orb/magical_mist/'}}, 'clan': None, 'avatar_decoration_data': {'sku_id': '1432427447093039205', 'expires_at': 1768003200, 'asset': 'a_be6c77adcaa4aa3ed641f6c78de0dbb8'}, 'avatar': '48e26c516dc4ce10a4797905968fa8c0'}, 'attachments': []}}
[2025-12-26 21:35:08] [DEBUG   ] discord.client: Dispatching event socket_event_type
[2025-12-26 21:35:08] [DEBUG   ] discord.client: Dispatching event message
[2025-12-26 21:35:08] [DEBUG   ] discord.http: POST https://discord.com/api/v10/channels/1453900855865774234/typing with None has returned 204
[2025-12-26 21:35:08] [DEBUG   ] discord.http: POST https://discord.com/api/v10/channels/1453900855865774234/typing has received 
[2025-12-26 21:35:09] [DEBUG   ] discord.gateway: For Shard ID None: WebSocket Event: {'t': 'MESSAGE_CREATE', 's': 96, 'op': 0, 'd': {'type': 0, 'tts': False, 'timestamp': '2025-12-26T20:35:08.999000+00:00', 'pinned': False, 'nonce': '13810314771549871444', 'mentions': [], 'mention_roles': [], 'mention_everyone': False, 'id': '1454210952458272769', 'flags': 0, 'embeds': [], 'edited_timestamp': None, 'content': 'panda is noham by the way', 'components': [], 'channel_type': 1, 'channel_id': '1453900855865774234', 'author': {'username': 'otnez', 'public_flags': 0, 'primary_guild': None, 'id': '1444846931791581254', 'global_name': None, 'display_name_styles': None, 'discriminator': '7565', 'collectibles': None, 'clan': None, 'bot': True, 'avatar_decoration_data': None, 'avatar': 'e429e2092af48e0415eb439be6fe1b20'}, 'attachments': []}}
[2025-12-26 21:35:09] [DEBUG   ] discord.client: Dispatching event socket_event_type
[2025-12-26 21:35:09] [DEBUG   ] discord.client: Dispatching event message
